d_model, num_layers, num_heads, batch_size, learning_rate, train_flops, loss
331,16,14,256,0.001,10000000000000,10.54388244199753
166,4,2,256,0.0001,10000000000000,10.538216804401047
967,23,16,128,0.0001,10000000000000,10.54150207939148
1024,6,10,256,0.001,10000000000000,10.54351058959961
976,24,7,256,0.0001,10000000000000,10.541343183517457
65,14,6,128,0.001,10000000000000,10.515331940839683
719,21,4,128,0.001,10000000000000,10.546409039115906
633,21,14,256,0.0001,10000000000000,10.5388325881958
433,9,3,128,0.001,10000000000000,10.542294078445437
844,13,7,256,0.001,10000000000000,10.546669511795043
686,10,15,128,0.0001,10000000000000,10.540011472061158
320,18,9,256,0.0001,10000000000000,10.534789200496673
65,22,5,128,0.001,10000000000000,10.52737630744962
64,24,16,128,0.001,10000000000000,10.504495683085041
68,15,16,128,0.0001,10000000000000,10.528625674197048
64,2,16,256,0.001,10000000000000,10.53158253359023
384,24,16,128,0.001,10000000000000,10.54466251707077
1022,24,15,256,0.0001,10000000000000,10.541471929550172
201,2,7,128,0.0001,10000000000000,10.54452565407548
1024,2,7,128,0.0001,10000000000000,10.54214864730835
156,24,16,256,0.0001,10000000000000,10.541495130128117
537,2,5,256,0.001,10000000000000,10.53901384953499
933,24,10,128,0.0001,10000000000000,10.542438290596008
753,11,6,256,0.001,10000000000000,10.543291664123535
121,22,16,128,0.001,10000000000000,10.537342106807777
263,24,7,256,0.0001,10000000000000,10.529212189769744
496,24,4,128,0.001,10000000000000,10.54443970117569
633,21,14,256,0.0001,30000000000000,10.538750209808349
433,9,3,128,0.001,30000000000000,10.540884039020538
844,13,7,256,0.001,30000000000000,10.54630103855133
686,10,15,128,0.0001,30000000000000,10.540293788269043
439,18,11,256,0.0001,30000000000000,10.543548049736023
981,2,13,128,0.001,30000000000000,10.528194896221162
121,3,3,128,0.0001,30000000000000,10.537158084019541
1024,24,5,128,0.001,30000000000000,10.546835441112519
501,2,16,256,0.0001,30000000000000,10.535300123833867
842,2,8,256,0.0001,30000000000000,10.534727382850647
70,24,7,256,0.0001,30000000000000,10.528147130663022
64,5,15,256,0.001,30000000000000,10.483459421331748
222,24,16,128,0.001,30000000000000,10.543662365610565
606,21,15,256,0.001,30000000000000,10.543249772262575
64,2,9,256,0.0001,30000000000000,10.546216867171488
1024,5,2,128,0.001,30000000000000,10.547737815093994
64,2,16,128,0.001,30000000000000,10.323533443288492
64,24,15,128,0.0001,30000000000000,10.48198646547194
82,22,16,128,0.001,30000000000000,10.415055502977925
68,17,8,128,0.001,30000000000000,10.381172541546073
633,21,14,256,0.0001,60000000000000,10.54139497241974
433,9,3,128,0.001,60000000000000,10.51573270613888
844,13,7,256,0.001,60000000000000,10.547990420722961
686,10,15,128,0.0001,60000000000000,10.534829538944244
1017,22,7,128,0.0001,60000000000000,10.54374303817749
1016,23,2,256,0.0001,60000000000000,10.532647825813292
64,7,3,128,0.001,60000000000000,9.806181048609496
64,24,16,256,0.0001,60000000000000,10.467798323867004
64,24,16,256,0.001,60000000000000,10.379529342687563
64,2,16,256,0.0001,60000000000000,10.528847182015319
64,4,2,128,0.001,60000000000000,9.742217041960902
64,24,2,256,0.001,60000000000000,10.382629485910162
138,2,16,128,0.001,60000000000000,10.122327851643496
64,2,16,256,0.001,60000000000000,10.320538083151797
79,2,13,128,0.001,60000000000000,9.722209723757196
82,24,2,128,0.001,60000000000000,10.123931544818522
68,2,6,128,0.001,60000000000000,9.717390423757854
71,2,16,128,0.001,60000000000000,9.714867187623547
70,2,16,128,0.0001,60000000000000,10.503189801560872
355,24,5,128,0.0001,60000000000000,10.534125131421838
633,21,14,256,0.0001,100000000000000,10.538537285614016
433,9,3,128,0.001,100000000000000,10.457707540853642
844,13,7,256,0.001,100000000000000,10.531558953952787
686,10,15,128,0.0001,100000000000000,10.53632581194442
318,3,4,128,0.001,100000000000000,10.146362470032853
128,2,2,128,0.001,100000000000000,9.654935266544063
97,2,2,128,0.001,100000000000000,9.577868162625537
82,4,2,128,0.001,100000000000000,9.092424373644054
64,24,16,256,0.0001,100000000000000,10.445714080271255
64,20,5,256,0.0001,100000000000000,10.44222245872084
80,10,3,128,0.001,100000000000000,9.184777596560705
83,2,2,128,0.001,100000000000000,8.992575675454818
88,12,12,256,0.001,100000000000000,10.11139722644198
85,21,7,128,0.001,100000000000000,9.664853310272832
73,2,14,128,0.001,100000000000000,8.98475701831507
77,2,5,128,0.001,100000000000000,8.98356692274047
173,2,3,128,0.0001,100000000000000,10.457040953804835
77,2,4,128,0.001,100000000000000,8.98356692274047
77,2,16,128,0.0001,100000000000000,10.418104599482968
77,2,16,128,0.001,100000000000000,8.98475701831507
633,21,14,256,0.0001,300000000000000,10.532877586570836
433,9,3,128,0.001,300000000000000,10.034781276209143
844,13,7,256,0.001,300000000000000,10.522777625160211
686,10,15,128,0.0001,300000000000000,10.479312716745985
405,21,2,128,0.001,300000000000000,10.274698929144868
437,9,3,128,0.001,300000000000000,10.034781276209143
428,7,3,128,0.001,300000000000000,10.057578720901102
940,24,3,128,0.0001,300000000000000,10.520957405576715
1024,11,16,128,0.001,300000000000000,10.487313926024424
120,10,2,256,0.0001,300000000000000,10.232764999685191
432,10,2,256,0.0001,300000000000000,10.507233587014227
194,10,15,256,0.001,300000000000000,9.898900894859791
64,12,6,128,0.001,300000000000000,7.766497336505006
64,15,6,128,0.001,300000000000000,7.776918815107889
64,2,7,128,0.001,300000000000000,7.763193636630521
100,2,13,128,0.0001,300000000000000,9.49273476046647
64,2,6,128,0.0001,300000000000000,9.19852460977308
71,2,16,128,0.001,300000000000000,7.7636560062984366
64,2,16,256,0.001,300000000000000,8.428862306488213
71,2,2,128,0.001,300000000000000,7.764175824878952
633,21,14,256,0.0001,300000000000000,10.532877586570836
433,9,3,128,0.001,300000000000000,10.034781276209143
844,13,7,256,0.001,300000000000000,10.522777625160211
686,10,15,128,0.0001,300000000000000,10.479312716745985
519,20,9,256,0.0001,300000000000000,10.519679058194097
623,14,13,128,0.001,300000000000000,10.39601873500864
243,18,5,128,0.001,300000000000000,9.922334047933404
208,7,7,256,0.001,300000000000000,9.887918012971845
653,22,3,256,0.0001,300000000000000,10.531974739950206
228,10,13,256,0.001,300000000000000,10.055669756769621
180,3,6,256,0.001,300000000000000,9.201030926400776
182,3,6,256,0.001,300000000000000,9.378201628829375
1024,2,2,128,0.001,300000000000000,10.282563984625458
64,2,5,128,0.0001,300000000000000,9.201479453317733
64,2,16,256,0.001,300000000000000,8.428862306488213
64,2,2,256,0.0001,300000000000000,10.168119107460818
64,2,2,256,0.001,300000000000000,8.431051267252863
64,2,13,256,0.001,300000000000000,8.431064032872413
69,3,14,256,0.001,300000000000000,8.447218415098353
64,2,15,256,0.001,300000000000000,8.431064032872413
162,4,9,256,0.001,300000000000000,9.394816114721662
82,21,15,256,0.001,300000000000000,9.053149488170758
66,5,4,256,0.001,300000000000000,8.468533181865416
91,15,16,128,0.0001,300000000000000,9.6620037957359
66,2,16,256,0.001,300000000000000,8.431064032872413
1003,13,6,256,0.0001,300000000000000,10.530023073808655
72,2,12,256,0.001,300000000000000,8.431812279612945
64,2,5,256,0.001,300000000000000,8.440771706900126
65,2,16,256,0.001,300000000000000,8.431064032872413
66,2,16,128,0.001,300000000000000,7.7636560062984366
64,2,2,128,0.001,300000000000000,7.781861724099626
64,2,16,128,0.001,300000000000000,7.764566908339186
957,24,15,256,0.0001,300000000000000,10.541608641227722
162,21,14,128,0.0001,300000000000000,10.124003036636404
339,5,7,256,0.001,300000000000000,10.155289080186089
297,14,2,256,0.0001,300000000000000,10.472367850369569
150,18,15,128,0.001,300000000000000,9.032283063662787
69,23,6,128,0.0001,300000000000000,9.598744952600972
428,10,3,256,0.001,300000000000000,10.349138085043778
991,9,13,256,0.0001,300000000000000,10.52058372099016
439,9,13,128,0.001,300000000000000,10.036536448361964
198,17,3,128,0.001,300000000000000,9.697770065593206
894,18,9,256,0.001,300000000000000,10.528091425632475
904,15,10,256,0.001,300000000000000,10.52172537460136
758,3,7,256,0.0001,300000000000000,10.518968766071312
69,5,11,128,0.0001,300000000000000,9.198460764829484
170,14,16,256,0.001,300000000000000,9.814787974405288
1004,20,5,256,0.001,300000000000000,10.538208293914796
772,6,3,256,0.001,300000000000000,10.436116383695198
203,17,9,128,0.001,300000000000000,9.70572947254051
633,21,14,256,0.0001,600000000000000,10.504011300235714
433,9,3,128,0.001,600000000000000,9.506064108629932
844,13,7,256,0.001,600000000000000,10.458725404856025
686,10,15,128,0.0001,600000000000000,10.338964799427883
416,7,3,128,0.001,600000000000000,9.515875150853049
976,24,3,128,0.001,600000000000000,10.484770388012144
82,24,10,256,0.001,600000000000000,8.241408055069662
64,24,2,128,0.001,600000000000000,7.223959503277336
64,2,2,256,0.0001,600000000000000,9.122031867846111
64,24,2,128,0.0001,600000000000000,8.778851149908437
64,2,2,128,0.001,600000000000000,7.153804932672494
64,2,2,256,0.001,600000000000000,7.640573333884934
100,9,2,128,0.001,600000000000000,7.466410904252943
1024,7,2,256,0.0001,600000000000000,10.493909892818147
123,18,3,128,0.001,600000000000000,7.890513016774917
984,15,8,128,0.001,600000000000000,10.412375197349654
183,9,7,128,0.0001,600000000000000,9.230228374989961
859,21,13,256,0.0001,600000000000000,10.516944004520237
453,23,15,256,0.0001,600000000000000,10.46822236497062
806,9,14,128,0.001,600000000000000,10.228437336063575
633,21,14,256,0.0001,1000000000000000,10.446727648487597
64,2,2,128,0.001,1000000000000000,6.787414218843971
1024,24,16,256,0.001,1000000000000000,10.4966790551262
1024,24,16,128,0.0001,1000000000000000,10.475889137030462
1024,24,4,128,0.0001,1000000000000000,10.458819759650547
633,21,14,256,0.0001,3000000000000000,10.102971501302763
64,2,2,128,0.001,3000000000000000,6.1973234234110155
1024,24,16,256,0.001,3000000000000000,10.313201975929195
1024,24,16,128,0.0001,3000000000000000,10.181826268406287
1024,2,16,128,0.0001,3000000000000000,8.572733873615707
633,21,14,256,0.0001,6000000000000000,9.42818975767763
64,2,2,128,0.001,6000000000000000,5.881101790226316
1024,24,16,256,0.001,6000000000000000,10.06413206305571
1024,24,2,256,0.0001,6000000000000000,10.169624225991
599,15,5,128,0.001,6000000000000000,7.281094053823186
633,21,14,256,0.0001,10000000000000000,8.797302618202796
64,2,2,128,0.001,10000000000000000,5.702473622329341
1024,24,16,256,0.001,10000000000000000,9.74169615136207
1024,24,2,256,0.0001,10000000000000000,9.879058547436493
86,2,15,128,0.0001,10000000000000000,6.7435142175507155
633,21,14,256,0.0001,30000000000000000,7.204857271073263
64,2,2,128,0.001,30000000000000000,5.41672470020652
633,21,14,256,0.0001,1000000000000000,10.446727648487597
433,9,3,128,0.001,1000000000000000,8.863016173531474
844,13,7,256,0.001,1000000000000000,10.356090229467881
686,10,15,128,0.0001,1000000000000000,10.099988341329912
519,20,9,256,0.0001,1000000000000000,10.377647967072138
623,14,13,128,0.001,1000000000000000,9.89263466267187
243,18,5,128,0.001,1000000000000000,8.724168798308872
208,7,7,256,0.001,1000000000000000,8.576845187869129
653,22,3,256,0.0001,1000000000000000,10.45151394247416
228,10,13,256,0.001,1000000000000000,8.90852896331889
198,5,3,256,0.001,1000000000000000,8.44937913782938
193,4,2,256,0.001,1000000000000000,8.473671553626934
156,7,2,128,0.001,1000000000000000,7.068199131331556
64,5,2,128,0.001,1000000000000000,6.756228638732739
64,2,16,128,0.0001,1000000000000000,7.881250572595267
64,7,2,128,0.001,1000000000000000,6.7483031156943465
64,6,2,128,0.001,1000000000000000,6.75510879879659
64,6,16,128,0.001,1000000000000000,6.744841432463292
64,7,16,128,0.001,1000000000000000,6.737319353174107
64,2,16,128,0.001,1000000000000000,6.781574221710429
64,5,16,128,0.001,1000000000000000,6.74623041001815
64,10,16,128,0.001,1000000000000000,6.737164307389957
64,9,16,128,0.001,1000000000000000,6.737164307389957
64,11,16,128,0.001,1000000000000000,6.749622849521785
64,12,16,128,0.001,1000000000000000,6.742012981592587
112,24,10,128,0.001,1000000000000000,7.44550216693772
68,8,16,128,0.001,1000000000000000,6.73715123565697
70,7,10,128,0.001,1000000000000000,6.742626039089573
92,4,16,128,0.001,1000000000000000,6.742215814149473
100,2,2,128,0.001,1000000000000000,6.957202389967854
87,5,16,128,0.001,1000000000000000,6.742215814149473
64,14,10,128,0.001,1000000000000000,6.767100286606357
127,2,16,128,0.001,1000000000000000,6.950359728424307
64,24,16,128,0.0001,1000000000000000,8.135776186861193
64,8,10,128,0.001,1000000000000000,6.741977490429354
64,15,16,128,0.001,1000000000000000,6.749622849521785
87,2,16,128,0.001,1000000000000000,6.759928786655625
1024,24,16,128,0.0001,1000000000000000,10.475889137030462
64,16,2,128,0.001,1000000000000000,6.763496385420692
64,19,2,128,0.001,1000000000000000,6.863564551168598
64,12,2,128,0.001,1000000000000000,6.763466111357401
64,15,2,128,0.001,1000000000000000,6.763496385420692
64,21,2,256,0.001,1000000000000000,7.338031045773362
91,13,2,128,0.001,1000000000000000,6.813489390642107
80,8,16,128,0.001,1000000000000000,6.7448842371975175
64,5,10,128,0.001,1000000000000000,6.755579706951555
1024,2,2,128,0.001,1000000000000000,9.580543353949347
83,8,2,128,0.001,1000000000000000,6.756815934810566
64,13,2,128,0.001,1000000000000000,6.763496385420692
79,4,16,128,0.001,1000000000000000,6.742383931666609
226,2,3,256,0.001,10000000000000,10.537361430285479
793,23,16,128,0.0001,10000000000000,10.539326376342775
269,2,4,256,0.001,30000000000000,10.532538711877981
527,19,2,256,0.001,30000000000000,10.549633073806763
269,2,4,256,0.001,30000000000000,10.532538711877981
762,3,13,128,0.001,30000000000000,10.529025743389132
423,3,10,128,0.001,30000000000000,10.522490973172538
325,6,16,256,0.0001,30000000000000,10.537638282478047
90,9,4,128,0.0001,30000000000000,10.515607083694523
69,7,16,128,0.0001,30000000000000,10.52004687107259
64,24,2,128,0.001,30000000000000,10.368785016978512
1024,24,16,256,0.0001,30000000000000,10.541641960144043
1024,24,16,128,0.001,30000000000000,10.544011080932616
389,24,2,256,0.0001,30000000000000,10.533068808174134
64,19,15,128,0.001,30000000000000,10.3891780756176
64,24,16,256,0.001,30000000000000,10.460917506656669
172,24,16,128,0.001,30000000000000,10.504061110580153
82,3,2,128,0.001,30000000000000,10.310908835770963
91,17,2,128,0.001,30000000000000,10.392279134458498
64,2,2,128,0.001,30000000000000,10.320228673876944
684,2,2,256,0.0001,30000000000000,10.534306746578215
523,4,10,256,0.001,30000000000000,10.539084795514105
208,8,12,128,0.001,30000000000000,10.501738378034142
686,15,4,128,0.001,30000000000000,10.54370569229126
300,2,4,256,0.001,60000000000000,10.506345608607809
584,4,7,256,0.0001,60000000000000,10.53977165613174
243,24,14,256,0.001,60000000000000,10.54067045952466
549,5,11,128,0.001,60000000000000,10.512534289941222
634,22,16,256,0.001,60000000000000,10.545583718681335
65,24,2,128,0.0001,60000000000000,10.416711947331288
972,3,12,128,0.0001,60000000000000,10.5412006502037
874,20,16,128,0.0001,60000000000000,10.538207635879516
656,22,2,128,0.001,60000000000000,10.545525898265836
887,23,16,256,0.0001,60000000000000,10.54061962738037
64,15,16,128,0.0001,60000000000000,10.422601346893972
190,24,13,128,0.0001,60000000000000,10.4984385529888
64,24,2,256,0.001,60000000000000,10.382629485910162
95,24,3,256,0.001,60000000000000,10.418884142230072
64,2,2,128,0.001,60000000000000,9.74448684979887
64,2,16,256,0.0001,60000000000000,10.528847182015319
64,4,16,256,0.001,60000000000000,10.276537312592
64,15,16,128,0.001,60000000000000,9.898336344609481
64,2,16,128,0.001,60000000000000,9.715827256997281
83,2,16,128,0.001,60000000000000,9.722209723757196
325,2,5,256,0.001,100000000000000,10.40229136969565
330,9,3,128,0.0001,100000000000000,10.505375268474193
879,12,12,128,0.001,100000000000000,10.530364020594597
399,4,4,128,0.0001,100000000000000,10.504214912105956
107,6,8,256,0.0001,100000000000000,10.513736756828973
1024,24,16,256,0.001,100000000000000,10.544147453308106
64,13,14,128,0.001,100000000000000,9.260797818041912
64,24,16,256,0.001,100000000000000,10.167654758083716
178,24,2,128,0.001,100000000000000,10.261284917302078
64,6,16,128,0.001,100000000000000,9.01959839410829
64,2,16,128,0.0001,100000000000000,10.42631706567868
209,2,16,128,0.001,100000000000000,9.85215615380712
64,7,2,256,0.001,100000000000000,9.943322028190346
64,2,16,128,0.001,100000000000000,8.98717925157475
64,2,8,128,0.001,100000000000000,8.969154962635859
70,2,5,128,0.001,100000000000000,8.98356692274047
1024,2,8,256,0.0001,100000000000000,10.542071962356568
771,24,16,128,0.0001,100000000000000,10.530079473018647
622,24,5,256,0.001,100000000000000,10.541718101501464
64,3,2,128,0.001,100000000000000,8.97699093068625
386,3,6,256,0.001,300000000000000,10.019998698060213
843,24,8,256,0.001,300000000000000,10.533441529556276
847,9,7,256,0.001,300000000000000,10.503193568700274
913,17,15,128,0.001,300000000000000,10.505320149788997
226,19,3,128,0.001,300000000000000,9.92427645527194
64,2,16,256,0.001,300000000000000,8.428862306488213
64,22,12,128,0.001,300000000000000,7.938074586465292
64,18,2,128,0.001,300000000000000,7.772266445432019
64,2,2,128,0.0001,300000000000000,9.256693228835388
89,2,2,128,0.001,300000000000000,7.74118611693765
81,4,2,128,0.001,300000000000000,7.714471540197861
80,24,2,128,0.001,300000000000000,8.161837323097165
64,5,2,128,0.001,300000000000000,7.722870829386727
64,12,2,128,0.001,300000000000000,7.754404170395344
1024,3,3,256,0.0001,300000000000000,10.51677490106998
64,6,2,128,0.001,300000000000000,7.722870829386727
75,5,16,128,0.001,300000000000000,7.728489799361633
73,3,2,128,0.001,300000000000000,7.74118611693765
89,5,2,128,0.001,300000000000000,7.71501628783553
64,17,2,128,0.001,300000000000000,7.772266445432019
430,3,6,256,0.001,600000000000000,9.85103892139771
377,10,15,256,0.001,600000000000000,10.025931636088988
813,14,12,256,0.001,600000000000000,10.457846209228496
692,7,11,128,0.001,600000000000000,9.919283355641257
694,17,9,128,0.001,600000000000000,10.311170085273714
64,5,15,128,0.0001,600000000000000,8.293129769595584
171,9,10,128,0.0001,600000000000000,9.154313113737054
64,2,16,128,0.0001,600000000000000,8.219780072567296
64,3,16,128,0.0001,600000000000000,8.22653142206522
64,2,16,128,0.001,600000000000000,7.120958989962784
64,2,2,256,0.001,600000000000000,7.640573333884934
64,2,2,128,0.001,600000000000000,7.153804932672494
64,24,16,128,0.001,600000000000000,7.264448853649401
64,7,16,128,0.001,600000000000000,7.103850936841074
64,9,16,128,0.001,600000000000000,7.1018225125710535
1024,2,16,128,0.0001,600000000000000,10.241721121866153
64,10,16,128,0.001,600000000000000,7.1018225125710535
105,2,16,128,0.001,600000000000000,7.4234423210530345
64,11,16,128,0.001,600000000000000,7.1056550777294065
64,8,12,128,0.001,600000000000000,7.122181867579834
466,3,7,256,0.001,1000000000000000,9.385321479718764
975,12,13,128,0.0001,1000000000000000,10.381763639917924
416,23,15,256,0.001,1000000000000000,10.23614729553064
406,5,8,256,0.0001,1000000000000000,9.930803771789485
706,23,10,256,0.001,1000000000000000,10.453683238634794
365,2,14,256,0.001,1000000000000000,8.54345220022592
1024,2,2,128,0.001,1000000000000000,9.580543353949347
366,2,15,256,0.001,1000000000000000,8.54345220022592
253,2,16,256,0.001,1000000000000000,8.42766923919364
64,2,16,256,0.0001,1000000000000000,8.404603300989338
139,2,16,256,0.001,1000000000000000,7.588871957515625
64,2,12,256,0.001,1000000000000000,7.174671237815525
64,3,16,256,0.001,1000000000000000,7.171305503625398
64,4,2,128,0.001,1000000000000000,6.75815163835001
64,24,2,128,0.001,1000000000000000,6.861508133764902
64,8,2,128,0.001,1000000000000000,6.749899982435139
64,9,16,128,0.001,1000000000000000,6.737164307389957
76,9,16,128,0.001,1000000000000000,6.744897308930503
64,13,16,128,0.001,1000000000000000,6.749622849521785
81,2,16,128,0.001,1000000000000000,6.759928786655625
554,4,8,256,0.001,3000000000000000,8.219506860328796
636,11,6,256,0.0001,3000000000000000,9.817654620844372
764,4,4,256,0.0001,3000000000000000,9.347383596480968
506,14,10,128,0.001,3000000000000000,8.062105728047326
347,3,4,256,0.001,3000000000000000,6.954952294835937
64,2,2,256,0.001,3000000000000000,6.439781246644134
107,2,2,256,0.001,3000000000000000,6.557294225535585
64,2,16,256,0.001,3000000000000000,6.4323206849743535
64,24,16,128,0.001,3000000000000000,6.134037883487221
64,24,16,128,0.0001,3000000000000000,7.41622168785782
199,24,16,128,0.001,3000000000000000,7.088348263419717
64,24,16,256,0.001,3000000000000000,6.479327285412354
64,2,16,128,0.001,3000000000000000,6.179835312261114
1024,10,14,128,0.001,3000000000000000,9.336036389328195
64,2,2,128,0.001,3000000000000000,6.1973234234110155
154,23,15,256,0.0001,3000000000000000,8.156409984703389
1024,24,12,128,0.0001,3000000000000000,10.190230317720362
64,20,16,128,0.001,3000000000000000,6.128856279341923
74,19,16,128,0.001,3000000000000000,6.128856279341923
76,24,16,128,0.001,3000000000000000,6.1419408733223495
618,4,9,256,0.001,6000000000000000,7.234075889305222
189,3,4,256,0.0001,6000000000000000,7.448895213595729
372,21,3,256,0.001,6000000000000000,8.018469584217689
797,4,11,256,0.001,6000000000000000,7.850835257950752
613,5,3,256,0.001,6000000000000000,7.718924933512798
617,4,9,128,0.0001,6000000000000000,7.3891975789866295
628,4,9,128,0.0001,6000000000000000,7.3891975789866295
558,14,9,256,0.001,6000000000000000,8.379461806182952
517,4,9,256,0.001,6000000000000000,6.957887177194333
396,4,9,256,0.001,6000000000000000,6.702552289002491
669,5,10,256,0.001,10000000000000000,6.960291057568611
673,19,3,256,0.0001,10000000000000000,8.794475474342775
440,5,10,256,0.001,10000000000000000,6.270317563089808
64,4,11,256,0.001,10000000000000000,5.751128862178519
64,24,2,256,0.001,10000000000000000,5.705347470817705
795,6,12,256,0.001,30000000000000000,5.958254172037957
659,16,10,128,0.001,30000000000000000,5.761257255505292
64,16,6,256,0.001,30000000000000000,5.158304987276256
64,23,4,128,0.001,30000000000000000,4.953234690460201
64,2,2,256,0.0001,30000000000000000,6.420721460605738
886,7,13,256,0.001,60000000000000000,5.089936338631761
685,22,4,128,0.001,60000000000000000,5.97608460843164
888,6,13,256,0.001,60000000000000000,5.121600146934206
842,24,13,256,0.001,60000000000000000,6.3651279631506705
900,8,13,256,0.001,60000000000000000,5.585711004401977
960,7,15,256,0.001,100000000000000000,4.745208486135156
914,18,15,256,0.001,100000000000000000,5.81687808382649
531,7,16,256,0.0001,100000000000000000,5.893032821948729
226,2,3,256,0.001,10000000000000,10.537361430285479
693,20,15,128,0.0001,10000000000000,10.539326376342775
728,13,2,256,0.0001,10000000000000,10.536069059371949
992,6,10,128,0.001,10000000000000,10.544923286437989
395,17,13,256,0.001,10000000000000,10.542805306911468
124,14,4,256,0.001,10000000000000,10.53238906059265
302,17,13,128,0.0001,10000000000000,10.538614725607133
978,16,6,256,0.0001,10000000000000,10.54661551475525
980,15,8,128,0.001,10000000000000,10.54759183883667
593,3,12,256,0.0001,10000000000000,10.543106156187058
65,9,7,256,0.0001,10000000000000,10.539735361997119
748,6,4,128,0.001,10000000000000,10.542945318222046
740,12,13,128,0.001,10000000000000,10.540802702140809
551,9,5,256,0.0001,10000000000000,10.541090259552002
1024,6,10,128,0.001,10000000000000,10.544923286437989
951,23,11,128,0.001,10000000000000,10.546030554580689
874,3,10,256,0.001,10000000000000,10.535836510944366
265,18,12,256,0.001,10000000000000,10.544348891067505
443,21,4,128,0.001,10000000000000,10.544362052440642
693,7,13,256,0.0001,10000000000000,10.541654481887818
366,8,15,256,0.0001,10000000000000,10.539800475519389
321,23,9,256,0.0001,10000000000000,10.539221575641632
978,3,2,128,0.0001,10000000000000,10.540392041778563
828,2,6,128,0.0001,10000000000000,10.544889746284484
960,24,4,256,0.0001,10000000000000,10.546078147888183
67,16,16,128,0.001,10000000000000,10.514031141163395
64,7,3,128,0.001,10000000000000,10.502401498488721
64,10,2,128,0.0001,10000000000000,10.533790542924052
64,24,2,128,0.001,10000000000000,10.527404417076333
144,2,13,128,0.001,10000000000000,10.530391504848776
69,2,9,256,0.001,10000000000000,10.534627136185799
73,2,2,128,0.001,10000000000000,10.52694640186021
189,7,13,128,0.001,10000000000000,10.53428601912296
630,22,12,256,0.001,10000000000000,10.54496455192566
64,5,15,128,0.001,10000000000000,10.506429827897094
67,11,6,128,0.001,10000000000000,10.515258786853858
64,10,15,128,0.001,10000000000000,10.506210138275005
64,2,4,128,0.001,10000000000000,10.527675799746616
223,15,3,128,0.001,10000000000000,10.551438491630556
73,8,9,256,0.001,10000000000000,10.535780550504397
67,24,16,128,0.0001,10000000000000,10.529334394700541
523,2,15,128,0.001,10000000000000,10.541060183170318
67,23,15,256,0.001,10000000000000,10.531240266125733
64,10,16,128,0.001,10000000000000,10.506210138275005
146,24,16,256,0.0001,10000000000000,10.541495130128117
391,2,4,128,0.0001,10000000000000,10.54013002931214
794,24,3,256,0.001,10000000000000,10.547423448562622
64,9,16,128,0.001,10000000000000,10.506210138275005
64,7,16,128,0.001,10000000000000,10.504505359837962
1010,2,12,256,0.0001,10000000000000,10.540675916671752
85,2,13,128,0.0001,10000000000000,10.53171901054792
515,24,3,256,0.0001,10000000000000,10.53274716243744
525,15,14,128,0.0001,10000000000000,10.538550212955474
417,2,16,256,0.001,10000000000000,10.539441813087464
433,24,7,128,0.0001,10000000000000,10.549046917724608
65,18,12,128,0.0001,10000000000000,10.527442308005423
189,2,15,256,0.0001,10000000000000,10.543509741570904
179,24,15,128,0.001,10000000000000,10.540932917328549
64,6,8,128,0.001,10000000000000,10.524184454932085
838,24,15,128,0.0001,10000000000000,10.539326376342775
628,2,2,128,0.0001,10000000000000,10.545530990694
613,24,3,128,0.001,10000000000000,10.549478413391112
1022,24,14,128,0.0001,10000000000000,10.54150207939148
726,2,6,256,0.001,10000000000000,10.540473867034912
1021,24,10,256,0.001,10000000000000,10.544657363891602
842,2,15,256,0.0001,10000000000000,10.544232294464111
1021,3,3,256,0.001,10000000000000,10.5471709900856
337,3,16,128,0.001,10000000000000,10.540771983432771
230,2,4,128,0.0001,10000000000000,10.54051169447581
558,2,4,256,0.001,10000000000000,10.53901384953499
661,24,3,256,0.0001,10000000000000,10.534947098350527
800,23,16,256,0.0001,10000000000000,10.539473638534545
65,17,15,128,0.001,10000000000000,10.514288995118397
169,24,3,128,0.0001,10000000000000,10.542299618335223
504,24,4,256,0.001,10000000000000,10.54293419790268
870,2,14,128,0.001,10000000000000,10.53074011640549
101,12,16,128,0.001,10000000000000,10.532869785776517
64,13,16,128,0.001,10000000000000,10.513633760567025
479,9,16,256,0.0001,10000000000000,10.542850963306428
917,21,16,128,0.0001,10000000000000,10.54150207939148
346,14,2,256,0.001,10000000000000,10.546530264377592
857,9,2,128,0.001,10000000000000,10.548966865539551
64,5,16,128,0.001,10000000000000,10.506429827897094
422,3,2,256,0.0001,10000000000000,10.538280202293395
64,2,16,128,0.001,10000000000000,10.529671605287241
65,22,9,256,0.0001,10000000000000,10.532729868277354
572,24,12,128,0.0001,10000000000000,10.545769141197205
751,24,16,128,0.001,10000000000000,10.542749703598021
67,15,2,128,0.001,10000000000000,10.509538903415903
64,10,12,128,0.001,10000000000000,10.519041389071422
639,2,14,128,0.001,10000000000000,10.541269738306045
64,23,6,128,0.001,10000000000000,10.526146414521943
65,16,2,256,0.001,10000000000000,10.53685271837861
507,2,15,128,0.0001,10000000000000,10.540399217600825
71,2,14,256,0.0001,10000000000000,10.5372370449933
341,24,2,128,0.001,10000000000000,10.552183975315092
415,24,16,256,0.0001,10000000000000,10.539045724868775
178,24,10,256,0.001,10000000000000,10.546944280147555
142,12,16,128,0.0001,10000000000000,10.544302076345456
64,10,13,128,0.001,10000000000000,10.506210138275005
325,2,5,256,0.001,100000000000000,10.40229136969565
753,23,3,128,0.001,100000000000000,10.530396483516693
